,Case ID,Activity,type,Start Timestamp,Complete Timestamp,Resource,Event Duration
227,71,NextCall,DriverRequest,2018-01-01 13:35:00,2018-01-01 13:35:00,System,0 days 00:00:00.000000000
228,71,AcceptDriverReq,DriverRequest,2018-01-01 13:35:00,2018-01-01 13:54:00,System,0 days 00:19:00.000000000
229,72,NextCall,CarRequest,2018-01-01 13:36:00,2018-01-01 13:36:00,System,0 days 00:00:00.000000000
230,72,AcceptCarReq,CarRequest,2018-01-01 13:36:00,2018-01-01 13:36:00,System,0 days 00:00:00.000000000
231,73,NextCall,CarRequest,2018-01-01 13:37:00,2018-01-01 13:37:00,System,0 days 00:00:00.000000000
232,73,AcceptCarReq,CarRequest,2018-01-01 13:37:00,2018-01-01 13:37:00,System,0 days 00:00:00.000000000
233,57,ProcessNextdriverReq,DriverRequest,2018-01-01 13:38:00,2018-01-01 13:58:00,Joe,0 days 00:20:00.000000000
234,48,DoneDriverReq,DriverRequest,2018-01-01 13:38:00,2018-01-01 13:38:00,System,0 days 00:00:00.000000000
235,74,NextCall,CarRequest,2018-01-01 13:39:00,2018-01-01 13:39:00,System,0 days 00:00:00.000000000
236,74,AcceptCarReq,CarRequest,2018-01-01 13:39:00,2018-01-01 13:39:00,System,0 days 00:00:00.000000000
237,75,NextCall,CarRequest,2018-01-01 13:40:00,2018-01-01 13:40:00,System,0 days 00:00:00.000000000
238,75,AcceptCarReq,CarRequest,2018-01-01 13:40:00,2018-01-01 13:40:00,System,0 days 00:00:00.000000000
239,76,NextCall,CarRequest,2018-01-01 13:41:00,2018-01-01 13:41:00,System,0 days 00:00:00.000000000
240,76,AcceptCarReq,CarRequest,2018-01-01 13:41:00,2018-01-01 13:41:00,System,0 days 00:00:00.000000000
241,77,NextCall,CarRequest,2018-01-01 13:43:00,2018-01-01 13:43:00,System,0 days 00:00:00.000000000
242,77,RejectCall,CarRequest,2018-01-01 13:43:00,2018-01-01 13:43:00,System,0 days 00:00:00.000000000
243,78,NextCall,CarRequest,2018-01-01 13:44:00,2018-01-01 13:44:00,System,0 days 00:00:00.000000000
244,78,AcceptCarReq,CarRequest,2018-01-01 13:44:00,2018-01-01 13:44:00,System,0 days 00:00:00.000000000
245,79,NextCall,DriverRequest,2018-01-01 13:45:00,2018-01-01 13:45:00,System,0 days 00:00:00.000000000
246,79,AcceptDriverReq,DriverRequest,2018-01-01 13:45:00,2018-01-01 14:05:00,System,0 days 00:20:00.000000000
247,80,NextCall,CarRequest,2018-01-01 13:47:00,2018-01-01 13:47:00,System,0 days 00:00:00.000000000
248,80,AcceptCarReq,CarRequest,2018-01-01 13:47:00,2018-01-01 13:47:00,System,0 days 00:00:00.000000000
249,51,DoneCarReq,CarRequest,2018-01-01 13:48:00,2018-01-01 13:48:00,System,0 days 00:00:00.000000000
250,55,ProcessNextCarReq,CarRequest,2018-01-01 13:48:00,2018-01-01 14:05:00,Ross,0 days 00:17:00.000000000
251,81,NextCall,CarRequest,2018-01-01 13:48:00,2018-01-01 13:48:00,System,0 days 00:00:00.000000000
252,81,RejectCall,CarRequest,2018-01-01 13:48:00,2018-01-01 13:48:00,System,0 days 00:00:00.000000000
253,82,NextCall,DriverRequest,2018-01-01 13:49:00,2018-01-01 13:49:00,System,0 days 00:00:00.000000000
254,82,RejectCall,DriverRequest,2018-01-01 13:49:00,2018-01-01 13:49:00,System,0 days 00:00:00.000000000
255,52,DoneCarReq,CarRequest,2018-01-01 13:51:00,2018-01-01 13:51:00,System,0 days 00:00:00.000000000
256,56,ProcessNextCarReq,CarRequest,2018-01-01 13:51:00,2018-01-01 14:08:00,Monika,0 days 00:17:00.000000000
257,59,ProcessNextdriverReq,DriverRequest,2018-01-01 13:51:00,2018-01-01 14:10:00,Pheobi,0 days 00:19:00.000000000
258,54,DoneDriverReq,DriverRequest,2018-01-01 13:51:00,2018-01-01 13:51:00,System,0 days 00:00:00.000000000
259,83,NextCall,CarRequest,2018-01-01 13:51:00,2018-01-01 13:51:00,System,0 days 00:00:00.000000000
260,83,RejectCall,CarRequest,2018-01-01 13:51:00,2018-01-01 13:51:00,System,0 days 00:00:00.000000000
261,53,DoneCarReq,CarRequest,2018-01-01 13:52:00,2018-01-01 13:52:00,System,0 days 00:00:00.000000000
262,58,ProcessNextCarReq,CarRequest,2018-01-01 13:52:00,2018-01-01 14:10:00,Chandler,0 days 00:18:00.000000000
263,84,NextCall,CarRequest,2018-01-01 13:52:00,2018-01-01 13:52:00,System,0 days 00:00:00.000000000
264,84,RejectCall,CarRequest,2018-01-01 13:52:00,2018-01-01 13:52:00,System,0 days 00:00:00.000000000
265,85,NextCall,DriverRequest,2018-01-01 13:53:00,2018-01-01 13:53:00,System,0 days 00:00:00.000000000
266,85,AcceptDriverReq,DriverRequest,2018-01-01 13:53:00,2018-01-01 14:13:00,System,0 days 00:20:00.000000000
267,86,NextCall,DriverRequest,2018-01-01 13:55:00,2018-01-01 13:55:00,System,0 days 00:00:00.000000000
268,86,RejectCall,DriverRequest,2018-01-01 13:55:00,2018-01-01 13:55:00,System,0 days 00:00:00.000000000
269,87,NextCall,DriverRequest,2018-01-01 13:56:00,2018-01-01 13:56:00,System,0 days 00:00:00.000000000
270,87,RejectCall,DriverRequest,2018-01-01 13:56:00,2018-01-01 13:56:00,System,0 days 00:00:00.000000000
271,88,NextCall,CarRequest,2018-01-01 13:57:00,2018-01-01 13:57:00,System,0 days 00:00:00.000000000
272,88,RejectCall,CarRequest,2018-01-01 13:57:00,2018-01-01 13:57:00,System,0 days 00:00:00.000000000
273,67,ProcessNextdriverReq,DriverRequest,2018-01-01 13:58:00,2018-01-01 14:17:00,Joe,0 days 00:19:00.000000000
274,57,DoneDriverReq,DriverRequest,2018-01-01 13:58:00,2018-01-01 13:58:00,System,0 days 00:00:00.000000000
275,89,NextCall,DriverRequest,2018-01-01 13:59:00,2018-01-01 13:59:00,System,0 days 00:00:00.000000000
276,89,AcceptDriverReq,DriverRequest,2018-01-01 13:59:00,2018-01-01 14:19:00,System,0 days 00:20:00.000000000
277,55,DoneCarReq,CarRequest,2018-01-01 14:05:00,2018-01-01 14:05:00,System,0 days 00:00:00.000000000
278,60,ProcessNextCarReq,CarRequest,2018-01-01 14:05:00,2018-01-01 14:23:00,Ross,0 days 00:18:00.000000000
279,61,ProcessNextCarReq,CarRequest,2018-01-01 14:08:00,2018-01-01 14:26:00,Monika,0 days 00:18:00.000000000
280,56,DoneCarReq,CarRequest,2018-01-01 14:08:00,2018-01-01 14:08:00,System,0 days 00:00:00.000000000
281,62,ProcessNextCarReq,CarRequest,2018-01-01 14:10:00,2018-01-01 14:27:00,Chandler,0 days 00:17:00.000000000
282,58,DoneCarReq,CarRequest,2018-01-01 14:10:00,2018-01-01 14:10:00,System,0 days 00:00:00.000000000
283,68,ProcessNextdriverReq,DriverRequest,2018-01-01 14:10:00,2018-01-01 14:30:00,Pheobi,0 days 00:20:00.000000000
284,59,DoneDriverReq,DriverRequest,2018-01-01 14:10:00,2018-01-01 14:10:00,System,0 days 00:00:00.000000000
285,71,ProcessNextdriverReq,DriverRequest,2018-01-01 14:17:00,2018-01-01 14:38:00,Joe,0 days 00:21:00.000000000
286,67,DoneDriverReq,DriverRequest,2018-01-01 14:17:00,2018-01-01 14:17:00,System,0 days 00:00:00.000000000
287,60,DoneCarReq,CarRequest,2018-01-01 14:23:00,2018-01-01 14:23:00,System,0 days 00:00:00.000000000
288,63,ProcessNextCarReq,CarRequest,2018-01-01 14:23:00,2018-01-01 14:41:00,Ross,0 days 00:18:00.000000000
289,61,DoneCarReq,CarRequest,2018-01-01 14:26:00,2018-01-01 14:26:00,System,0 days 00:00:00.000000000
290,64,ProcessNextCarReq,CarRequest,2018-01-01 14:26:00,2018-01-01 14:44:00,Monika,0 days 00:18:00.000000000
291,62,DoneCarReq,CarRequest,2018-01-01 14:27:00,2018-01-01 14:27:00,System,0 days 00:00:00.000000000
292,65,ProcessNextCarReq,CarRequest,2018-01-01 14:27:00,2018-01-01 14:46:00,Chandler,0 days 00:19:00.000000000
293,79,ProcessNextdriverReq,DriverRequest,2018-01-01 14:30:00,2018-01-01 14:51:00,Pheobi,0 days 00:21:00.000000000
294,68,DoneDriverReq,DriverRequest,2018-01-01 14:30:00,2018-01-01 14:30:00,System,0 days 00:00:00.000000000
295,85,ProcessNextdriverReq,DriverRequest,2018-01-01 14:38:00,2018-01-01 15:01:00,Joe,0 days 00:23:00.000000000
296,71,DoneDriverReq,DriverRequest,2018-01-01 14:38:00,2018-01-01 14:38:00,System,0 days 00:00:00.000000000
297,63,DoneCarReq,CarRequest,2018-01-01 14:41:00,2018-01-01 14:41:00,System,0 days 00:00:00.000000000
298,66,ProcessNextCarReq,CarRequest,2018-01-01 14:41:00,2018-01-01 14:59:00,Ross,0 days 00:18:00.000000000
299,64,DoneCarReq,CarRequest,2018-01-01 14:44:00,2018-01-01 14:44:00,System,0 days 00:00:00.000000000
300,69,ProcessNextCarReq,CarRequest,2018-01-01 14:44:00,2018-01-01 15:02:00,Monika,0 days 00:18:00.000000000
301,65,DoneCarReq,CarRequest,2018-01-01 14:46:00,2018-01-01 14:46:00,System,0 days 00:00:00.000000000
302,70,ProcessNextCarReq,CarRequest,2018-01-01 14:46:00,2018-01-01 15:04:00,Chandler,0 days 00:18:00.000000000
303,79,DoneDriverReq,DriverRequest,2018-01-01 14:51:00,2018-01-01 14:51:00,System,0 days 00:00:00.000000000
304,89,ProcessNextdriverReq,DriverRequest,2018-01-01 14:51:00,2018-01-01 15:19:00,Pheobi,0 days 00:28:00.000000000
305,72,ProcessNextCarReq,CarRequest,2018-01-01 14:59:00,2018-01-01 15:18:00,Ross,0 days 00:19:00.000000000
306,66,DoneCarReq,CarRequest,2018-01-01 14:59:00,2018-01-01 14:59:00,System,0 days 00:00:00.000000000
307,90,NextCall,CarRequest,2018-01-01 15:00:00,2018-01-01 15:00:00,System,0 days 00:00:00.000000000
308,90,AcceptCarReq,CarRequest,2018-01-01 15:00:00,2018-01-01 15:00:00,System,0 days 00:00:00.000000000
309,91,NextCall,CarRequest,2018-01-01 15:00:00,2018-01-01 15:00:00,System,0 days 00:00:00.000000000
310,91,AcceptCarReq,CarRequest,2018-01-01 15:00:00,2018-01-01 15:00:00,System,0 days 00:00:00.000000000
311,85,DoneDriverReq,DriverRequest,2018-01-01 15:01:00,2018-01-01 15:01:00,System,0 days 00:00:00.000000000
312,92,NextCall,CarRequest,2018-01-01 15:01:00,2018-01-01 15:01:00,System,0 days 00:00:00.000000000
313,92,AcceptCarReq,CarRequest,2018-01-01 15:01:00,2018-01-01 15:01:00,System,0 days 00:00:00.000000000
314,93,NextCall,CarRequest,2018-01-01 15:02:00,2018-01-01 15:02:00,System,0 days 00:00:00.000000000
315,93,AcceptCarReq,CarRequest,2018-01-01 15:02:00,2018-01-01 15:02:00,System,0 days 00:00:00.000000000
316,73,ProcessNextCarReq,CarRequest,2018-01-01 15:02:00,2018-01-01 15:21:00,Monika,0 days 00:19:00.000000000
317,69,DoneCarReq,CarRequest,2018-01-01 15:02:00,2018-01-01 15:02:00,System,0 days 00:00:00.000000000
318,94,NextCall,DriverRequest,2018-01-01 15:03:00,2018-01-01 15:03:00,System,0 days 00:00:00.000000000
319,94,AcceptDriverReq,DriverRequest,2018-01-01 15:03:00,2018-01-01 15:31:00,System,0 days 00:28:00.000000000
320,94,ProcessNextdriverReq,DriverRequest,2018-01-01 15:03:00,2018-01-01 15:31:00,Joe,0 days 00:28:00.000000000
321,95,NextCall,CarRequest,2018-01-01 15:04:00,2018-01-01 15:04:00,System,0 days 00:00:00.000000000
322,95,AcceptCarReq,CarRequest,2018-01-01 15:04:00,2018-01-01 15:04:00,System,0 days 00:00:00.000000000
323,74,ProcessNextCarReq,CarRequest,2018-01-01 15:04:00,2018-01-01 15:22:00,Chandler,0 days 00:18:00.000000000
324,70,DoneCarReq,CarRequest,2018-01-01 15:04:00,2018-01-01 15:04:00,System,0 days 00:00:00.000000000
325,96,NextCall,CarRequest,2018-01-01 15:05:00,2018-01-01 15:05:00,System,0 days 00:00:00.000000000
326,96,AcceptCarReq,CarRequest,2018-01-01 15:05:00,2018-01-01 15:05:00,System,0 days 00:00:00.000000000
327,97,NextCall,CarRequest,2018-01-01 15:06:00,2018-01-01 15:06:00,System,0 days 00:00:00.000000000
328,97,AcceptCarReq,CarRequest,2018-01-01 15:06:00,2018-01-01 15:06:00,System,0 days 00:00:00.000000000
329,98,NextCall,DriverRequest,2018-01-01 15:07:00,2018-01-01 15:07:00,System,0 days 00:00:00.000000000
330,98,AcceptDriverReq,DriverRequest,2018-01-01 15:07:00,2018-01-01 15:34:00,System,0 days 00:27:00.000000000
331,99,NextCall,CarRequest,2018-01-01 15:08:00,2018-01-01 15:08:00,System,0 days 00:00:00.000000000
332,99,AcceptCarReq,CarRequest,2018-01-01 15:08:00,2018-01-01 15:08:00,System,0 days 00:00:00.000000000
333,100,NextCall,DriverRequest,2018-01-01 15:08:00,2018-01-01 15:08:00,System,0 days 00:00:00.000000000
334,100,AcceptDriverReq,DriverRequest,2018-01-01 15:08:00,2018-01-01 15:32:00,System,0 days 00:24:00.000000000
335,101,NextCall,CarRequest,2018-01-01 15:09:00,2018-01-01 15:09:00,System,0 days 00:00:00.000000000
336,101,AcceptCarReq,CarRequest,2018-01-01 15:09:00,2018-01-01 15:09:00,System,0 days 00:00:00.000000000
337,102,NextCall,CarRequest,2018-01-01 15:10:00,2018-01-01 15:10:00,System,0 days 00:00:00.000000000
338,102,AcceptCarReq,CarRequest,2018-01-01 15:10:00,2018-01-01 15:10:00,System,0 days 00:00:00.000000000
339,103,NextCall,CarRequest,2018-01-01 15:11:00,2018-01-01 15:11:00,System,0 days 00:00:00.000000000
340,103,AcceptCarReq,CarRequest,2018-01-01 15:11:00,2018-01-01 15:11:00,System,0 days 00:00:00.000000000
341,104,NextCall,DriverRequest,2018-01-01 15:12:00,2018-01-01 15:12:00,System,0 days 00:00:00.000000000
342,104,AcceptDriverReq,DriverRequest,2018-01-01 15:12:00,2018-01-01 15:33:00,System,0 days 00:21:00.000000000
343,105,NextCall,CarRequest,2018-01-01 15:13:00,2018-01-01 15:13:00,System,0 days 00:00:00.000000000
344,105,AcceptCarReq,CarRequest,2018-01-01 15:13:00,2018-01-01 15:13:00,System,0 days 00:00:00.000000000
345,106,NextCall,DriverRequest,2018-01-01 15:14:00,2018-01-01 15:14:00,System,0 days 00:00:00.000000000
346,106,AcceptDriverReq,DriverRequest,2018-01-01 15:14:00,2018-01-01 15:34:00,System,0 days 00:20:00.000000000
347,107,NextCall,CarRequest,2018-01-01 15:15:00,2018-01-01 15:15:00,System,0 days 00:00:00.000000000
348,107,RejectCall,CarRequest,2018-01-01 15:15:00,2018-01-01 15:15:00,System,0 days 00:00:00.000000000
349,108,NextCall,CarRequest,2018-01-01 15:16:00,2018-01-01 15:16:00,System,0 days 00:00:00.000000000
350,108,RejectCall,CarRequest,2018-01-01 15:16:00,2018-01-01 15:16:00,System,0 days 00:00:00.000000000
351,109,NextCall,CarRequest,2018-01-01 15:16:00,2018-01-01 15:16:00,System,0 days 00:00:00.000000000
352,109,AcceptCarReq,CarRequest,2018-01-01 15:16:00,2018-01-01 15:16:00,System,0 days 00:00:00.000000000
353,110,NextCall,CarRequest,2018-01-01 15:17:00,2018-01-01 15:17:00,System,0 days 00:00:00.000000000
354,110,AcceptCarReq,CarRequest,2018-01-01 15:17:00,2018-01-01 15:17:00,System,0 days 00:00:00.000000000
355,72,DoneCarReq,CarRequest,2018-01-01 15:18:00,2018-01-01 15:18:00,System,0 days 00:00:00.000000000
356,75,ProcessNextCarReq,CarRequest,2018-01-01 15:18:00,2018-01-01 15:36:00,Ross,0 days 00:18:00.000000000
357,111,NextCall,CarRequest,2018-01-01 15:18:00,2018-01-01 15:18:00,System,0 days 00:00:00.000000000
358,111,RejectCall,CarRequest,2018-01-01 15:18:00,2018-01-01 15:18:00,System,0 days 00:00:00.000000000
359,89,DoneDriverReq,DriverRequest,2018-01-01 15:19:00,2018-01-01 15:19:00,System,0 days 00:00:00.000000000
360,98,ProcessNextdriverReq,DriverRequest,2018-01-01 15:19:00,2018-01-01 15:39:00,Pheobi,0 days 00:20:00.000000000
361,112,NextCall,DriverRequest,2018-01-01 15:19:00,2018-01-01 15:19:00,System,0 days 00:00:00.000000000
362,112,AcceptDriverReq,DriverRequest,2018-01-01 15:19:00,2018-01-01 15:40:00,System,0 days 00:21:00.000000000
363,113,NextCall,CarRequest,2018-01-01 15:20:00,2018-01-01 15:20:00,System,0 days 00:00:00.000000000
364,113,AcceptCarReq,CarRequest,2018-01-01 15:20:00,2018-01-01 15:20:00,System,0 days 00:00:00.000000000
365,73,DoneCarReq,CarRequest,2018-01-01 15:21:00,2018-01-01 15:21:00,System,0 days 00:00:00.000000000
366,76,ProcessNextCarReq,CarRequest,2018-01-01 15:21:00,2018-01-01 15:38:00,Monika,0 days 00:17:00.000000000
367,114,NextCall,DriverRequest,2018-01-01 15:21:00,2018-01-01 15:21:00,System,0 days 00:00:00.000000000
368,114,RejectCall,DriverRequest,2018-01-01 15:21:00,2018-01-01 15:21:00,System,0 days 00:00:00.000000000
369,115,NextCall,CarRequest,2018-01-01 15:22:00,2018-01-01 15:22:00,System,0 days 00:00:00.000000000
370,115,AcceptCarReq,CarRequest,2018-01-01 15:22:00,2018-01-01 15:22:00,System,0 days 00:00:00.000000000
371,78,ProcessNextCarReq,CarRequest,2018-01-01 15:22:00,2018-01-01 15:40:00,Chandler,0 days 00:18:00.000000000
372,74,DoneCarReq,CarRequest,2018-01-01 15:22:00,2018-01-01 15:22:00,System,0 days 00:00:00.000000000
373,116,NextCall,DriverRequest,2018-01-01 15:23:00,2018-01-01 15:23:00,System,0 days 00:00:00.000000000
374,116,AcceptDriverReq,DriverRequest,2018-01-01 15:23:00,2018-01-01 15:42:00,System,0 days 00:19:00.000000000
375,117,NextCall,CarRequest,2018-01-01 15:24:00,2018-01-01 15:24:00,System,0 days 00:00:00.000000000
376,117,RejectCall,CarRequest,2018-01-01 15:24:00,2018-01-01 15:24:00,System,0 days 00:00:00.000000000
377,118,NextCall,CarRequest,2018-01-01 15:25:00,2018-01-01 15:25:00,System,0 days 00:00:00.000000000
378,118,AcceptCarReq,CarRequest,2018-01-01 15:25:00,2018-01-01 15:25:00,System,0 days 00:00:00.000000000
379,119,NextCall,CarRequest,2018-01-01 15:25:00,2018-01-01 15:25:00,System,0 days 00:00:00.000000000
380,119,RejectCall,CarRequest,2018-01-01 15:25:00,2018-01-01 15:25:00,System,0 days 00:00:00.000000000
381,120,NextCall,DriverRequest,2018-01-01 15:26:00,2018-01-01 15:26:00,System,0 days 00:00:00.000000000
382,120,AcceptDriverReq,DriverRequest,2018-01-01 15:26:00,2018-01-01 15:46:00,System,0 days 00:20:00.000000000
383,121,NextCall,DriverRequest,2018-01-01 15:27:00,2018-01-01 15:27:00,System,0 days 00:00:00.000000000
384,121,RejectCall,DriverRequest,2018-01-01 15:27:00,2018-01-01 15:27:00,System,0 days 00:00:00.000000000
385,122,NextCall,DriverRequest,2018-01-01 15:28:00,2018-01-01 15:28:00,System,0 days 00:00:00.000000000
386,122,AcceptDriverReq,DriverRequest,2018-01-01 15:28:00,2018-01-01 15:47:00,System,0 days 00:19:00.000000000
387,123,NextCall,CarRequest,2018-01-01 15:29:00,2018-01-01 15:29:00,System,0 days 00:00:00.000000000
388,123,RejectCall,CarRequest,2018-01-01 15:29:00,2018-01-01 15:29:00,System,0 days 00:00:00.000000000
389,124,NextCall,CarRequest,2018-01-01 15:30:00,2018-01-01 15:30:00,System,0 days 00:00:00.000000000
390,124,AcceptCarReq,CarRequest,2018-01-01 15:30:00,2018-01-01 15:30:00,System,0 days 00:00:00.000000000
391,100,ProcessNextdriverReq,DriverRequest,2018-01-01 15:31:00,2018-01-01 15:49:00,Joe,0 days 00:18:00.000000000
392,94,DoneDriverReq,DriverRequest,2018-01-01 15:31:00,2018-01-01 15:31:00,System,0 days 00:00:00.000000000
393,125,NextCall,CarRequest,2018-01-01 15:31:00,2018-01-01 15:31:00,System,0 days 00:00:00.000000000
394,125,RejectCall,CarRequest,2018-01-01 15:31:00,2018-01-01 15:31:00,System,0 days 00:00:00.000000000
395,126,NextCall,CarRequest,2018-01-01 15:32:00,2018-01-01 15:32:00,System,0 days 00:00:00.000000000
396,126,AcceptCarReq,CarRequest,2018-01-01 15:32:00,2018-01-01 15:32:00,System,0 days 00:00:00.000000000
397,127,NextCall,CarRequest,2018-01-01 15:33:00,2018-01-01 15:33:00,System,0 days 00:00:00.000000000
398,127,RejectCall,CarRequest,2018-01-01 15:33:00,2018-01-01 15:33:00,System,0 days 00:00:00.000000000
399,128,NextCall,CarRequest,2018-01-01 15:33:00,2018-01-01 15:33:00,System,0 days 00:00:00.000000000
400,128,RejectCall,CarRequest,2018-01-01 15:33:00,2018-01-01 15:33:00,System,0 days 00:00:00.000000000
401,129,NextCall,CarRequest,2018-01-01 15:34:00,2018-01-01 15:34:00,System,0 days 00:00:00.000000000
402,129,RejectCall,CarRequest,2018-01-01 15:34:00,2018-01-01 15:34:00,System,0 days 00:00:00.000000000
403,130,NextCall,DriverRequest,2018-01-01 15:35:00,2018-01-01 15:35:00,System,0 days 00:00:00.000000000
404,130,AcceptDriverReq,DriverRequest,2018-01-01 15:35:00,2018-01-01 15:54:00,System,0 days 00:19:00.000000000
405,75,DoneCarReq,CarRequest,2018-01-01 15:36:00,2018-01-01 15:36:00,System,0 days 00:00:00.000000000
406,80,ProcessNextCarReq,CarRequest,2018-01-01 15:36:00,2018-01-01 15:53:00,Ross,0 days 00:17:00.000000000
407,131,NextCall,DriverRequest,2018-01-01 15:36:00,2018-01-01 15:36:00,System,0 days 00:00:00.000000000
408,131,RejectCall,DriverRequest,2018-01-01 15:36:00,2018-01-01 15:36:00,System,0 days 00:00:00.000000000
409,132,NextCall,DriverRequest,2018-01-01 15:37:00,2018-01-01 15:37:00,System,0 days 00:00:00.000000000
410,132,AcceptDriverReq,DriverRequest,2018-01-01 15:37:00,2018-01-01 15:56:00,System,0 days 00:19:00.000000000
411,133,NextCall,CarRequest,2018-01-01 15:38:00,2018-01-01 15:38:00,System,0 days 00:00:00.000000000
412,133,AcceptCarReq,CarRequest,2018-01-01 15:38:00,2018-01-01 15:38:00,System,0 days 00:00:00.000000000
413,90,ProcessNextCarReq,CarRequest,2018-01-01 15:38:00,2018-01-01 15:56:00,Monika,0 days 00:18:00.000000000
414,76,DoneCarReq,CarRequest,2018-01-01 15:38:00,2018-01-01 15:38:00,System,0 days 00:00:00.000000000
415,134,NextCall,DriverRequest,2018-01-01 15:39:00,2018-01-01 15:39:00,System,0 days 00:00:00.000000000
416,134,RejectCall,DriverRequest,2018-01-01 15:39:00,2018-01-01 15:39:00,System,0 days 00:00:00.000000000
417,104,ProcessNextdriverReq,DriverRequest,2018-01-01 15:39:00,2018-01-01 15:58:00,Pheobi,0 days 00:19:00.000000000
418,98,DoneDriverReq,DriverRequest,2018-01-01 15:39:00,2018-01-01 15:39:00,System,0 days 00:00:00.000000000
419,135,NextCall,CarRequest,2018-01-01 15:40:00,2018-01-01 15:40:00,System,0 days 00:00:00.000000000
420,135,RejectCall,CarRequest,2018-01-01 15:40:00,2018-01-01 15:40:00,System,0 days 00:00:00.000000000
421,78,DoneCarReq,CarRequest,2018-01-01 15:40:00,2018-01-01 15:40:00,System,0 days 00:00:00.000000000
422,91,ProcessNextCarReq,CarRequest,2018-01-01 15:40:00,2018-01-01 15:57:00,Chandler,0 days 00:17:00.000000000
423,136,NextCall,DriverRequest,2018-01-01 15:41:00,2018-01-01 15:41:00,System,0 days 00:00:00.000000000
424,136,AcceptDriverReq,DriverRequest,2018-01-01 15:41:00,2018-01-01 15:59:00,System,0 days 00:18:00.000000000
