case,event,startTime,completeTime,simulated:logProbability,concept:simulated
25,Low Med Check,2021-11-03 18:04:59.422,2021-11-03 18:04:59.422,-5.0875963352323845,True
25,Low Ins check,2021-11-03 19:04:59.422,2021-11-03 19:04:59.422,-5.0875963352323845,True
25,Low Claim Join,2021-11-03 20:04:59.422,2021-11-03 20:04:59.422,-5.0875963352323845,True
25,Prepare Not,2021-11-03 21:04:59.422,2021-11-03 21:04:59.422,-5.0875963352323845,True
25,Post,2021-11-03 22:04:59.422,2021-11-03 22:04:59.422,-5.0875963352323845,True
25,Receive Response,2021-11-03 23:04:59.422,2021-11-03 23:04:59.422,-5.0875963352323845,True
25,Archive,2021-11-04 00:04:59.422,2021-11-04 00:04:59.422,-5.0875963352323845,True
26,Register Claim,2021-11-03 16:42:37.993,2021-11-03 16:42:37.993,-6.068425588244111,True
26,Decide Low,2021-11-03 17:42:37.993,2021-11-03 17:42:37.993,-6.068425588244111,True
26,Low Ins check,2021-11-03 18:42:37.993,2021-11-03 18:42:37.993,-6.068425588244111,True
26,Prepare Questionaire,2021-11-03 19:42:37.993,2021-11-03 19:42:37.993,-6.068425588244111,True
26,Low Med Check,2021-11-03 20:42:37.993,2021-11-03 20:42:37.993,-6.068425588244111,True
26,Low Claim Join,2021-11-03 21:42:37.993,2021-11-03 21:42:37.993,-6.068425588244111,True
26,Send Questionaire,2021-11-03 22:42:37.993,2021-11-03 22:42:37.993,-6.068425588244111,True
26,Prepare Not,2021-11-03 23:42:37.993,2021-11-03 23:42:37.993,-6.068425588244111,True
26,Post,2021-11-04 00:42:37.993,2021-11-04 00:42:37.993,-6.068425588244111,True
26,Receive Response,2021-11-04 01:42:37.993,2021-11-04 01:42:37.993,-6.068425588244111,True
26,Archive,2021-11-04 02:42:37.993,2021-11-04 02:42:37.993,-6.068425588244111,True
27,Register Claim,2021-11-03 17:00:02.729,2021-11-03 17:00:02.729,-4.68213122712422,True
27,Decide Low,2021-11-03 18:00:02.729,2021-11-03 18:00:02.729,-4.68213122712422,True
27,Low Ins check,2021-11-03 19:00:02.729,2021-11-03 19:00:02.729,-4.68213122712422,True
27,Prepare Questionaire,2021-11-03 20:00:02.729,2021-11-03 20:00:02.729,-4.68213122712422,True
27,Send Questionaire,2021-11-03 21:00:02.729,2021-11-03 21:00:02.729,-4.68213122712422,True
27,Low Med Check,2021-11-03 22:00:02.729,2021-11-03 22:00:02.729,-4.68213122712422,True
27,Low Claim Join,2021-11-03 23:00:02.729,2021-11-03 23:00:02.729,-4.68213122712422,True
27,Prepare Not,2021-11-04 00:00:02.729,2021-11-04 00:00:02.729,-4.68213122712422,True
27,Phone,2021-11-04 01:00:02.729,2021-11-04 01:00:02.729,-4.68213122712422,True
27,Receive Response,2021-11-04 02:00:02.729,2021-11-04 02:00:02.729,-4.68213122712422,True
27,Archive,2021-11-04 03:00:02.729,2021-11-04 03:00:02.729,-4.68213122712422,True
28,Register Claim,2021-11-03 17:08:33.548,2021-11-03 17:08:33.548,-3.9889840465642745,True
28,Prepare Questionaire,2021-11-03 18:08:33.548,2021-11-03 18:08:33.548,-3.9889840465642745,True
28,Decide High,2021-11-03 19:08:33.548,2021-11-03 19:08:33.548,-3.9889840465642745,True
28,Send Questionaire,2021-11-03 20:08:33.548,2021-11-03 20:08:33.548,-3.9889840465642745,True
28,Insurance Check,2021-11-03 21:08:33.548,2021-11-03 21:08:33.548,-3.9889840465642745,True
28,Medical Check,2021-11-03 22:08:33.548,2021-11-03 22:08:33.548,-3.9889840465642745,True
28,Contact Hospital,2021-11-03 23:08:33.548,2021-11-03 23:08:33.548,-3.9889840465642745,True
28,Prepare Not,2021-11-04 00:08:33.548,2021-11-04 00:08:33.548,-3.9889840465642745,True
28,Phone,2021-11-04 01:08:33.548,2021-11-04 01:08:33.548,-3.9889840465642745,True
28,Receive Response,2021-11-04 02:08:33.548,2021-11-04 02:08:33.548,-3.9889840465642745,True
28,Archive,2021-11-04 03:08:33.548,2021-11-04 03:08:33.548,-3.9889840465642745,True
29,Register Claim,2021-11-03 17:58:48.300,2021-11-03 17:58:48.300,-4.276666119016055,True
29,Decide High,2021-11-03 18:58:48.300,2021-11-03 18:58:48.300,-4.276666119016055,True
29,Prepare Questionaire,2021-11-03 19:58:48.300,2021-11-03 19:58:48.300,-4.276666119016055,True
29,Insurance Check,2021-11-03 20:58:48.300,2021-11-03 20:58:48.300,-4.276666119016055,True
29,Send Questionaire,2021-11-03 21:58:48.300,2021-11-03 21:58:48.300,-4.276666119016055,True
29,Medical Check,2021-11-03 22:58:48.300,2021-11-03 22:58:48.300,-4.276666119016055,True
29,Contact Hospital,2021-11-03 23:58:48.300,2021-11-03 23:58:48.300,-4.276666119016055,True
29,Prepare Not,2021-11-04 00:58:48.300,2021-11-04 00:58:48.300,-4.276666119016055,True
29,E-Mail,2021-11-04 01:58:48.300,2021-11-04 01:58:48.300,-4.276666119016055,True
29,Receive Response,2021-11-04 02:58:48.300,2021-11-04 02:58:48.300,-4.276666119016055,True
29,Archive,2021-11-04 03:58:48.300,2021-11-04 03:58:48.300,-4.276666119016055,True
30,Register Claim,2021-11-03 18:13:06.419,2021-11-03 18:13:06.419,-3.58351893845611,True
30,Decide High,2021-11-03 19:13:06.419,2021-11-03 19:13:06.419,-3.58351893845611,True
30,Prepare Questionaire,2021-11-03 20:13:06.419,2021-11-03 20:13:06.419,-3.58351893845611,True
30,Send Questionaire,2021-11-03 21:13:06.419,2021-11-03 21:13:06.419,-3.58351893845611,True
30,Insurance Check,2021-11-03 22:13:06.419,2021-11-03 22:13:06.419,-3.58351893845611,True
30,Medical Check,2021-11-03 23:13:06.419,2021-11-03 23:13:06.419,-3.58351893845611,True
30,Contact Hospital,2021-11-04 00:13:06.419,2021-11-04 00:13:06.419,-3.58351893845611,True
30,Prepare Not,2021-11-04 01:13:06.419,2021-11-04 01:13:06.419,-3.58351893845611,True
30,E-Mail,2021-11-04 02:13:06.419,2021-11-04 02:13:06.419,-3.58351893845611,True
30,Receive Response,2021-11-04 03:13:06.419,2021-11-04 03:13:06.419,-3.58351893845611,True
30,Archive,2021-11-04 04:13:06.419,2021-11-04 04:13:06.419,-3.58351893845611,True
31,Register Claim,2021-11-03 21:18:56.950,2021-11-03 21:18:56.950,-5.950642552587727,True
31,Decide High,2021-11-03 22:18:56.950,2021-11-03 22:18:56.950,-5.950642552587727,True
31,Insurance Check,2021-11-03 23:18:56.950,2021-11-03 23:18:56.950,-5.950642552587727,True
31,Medical Check,2021-11-04 00:18:56.950,2021-11-04 00:18:56.950,-5.950642552587727,True
31,Prepare Questionaire,2021-11-04 01:18:56.950,2021-11-04 01:18:56.950,-5.950642552587727,True
31,Contact Hospital,2021-11-04 02:18:56.950,2021-11-04 02:18:56.950,-5.950642552587727,True
31,Prepare Not,2021-11-04 03:18:56.950,2021-11-04 03:18:56.950,-5.950642552587727,True
31,Post,2021-11-04 04:18:56.950,2021-11-04 04:18:56.950,-5.950642552587727,True
31,Send Questionaire,2021-11-04 05:18:56.950,2021-11-04 05:18:56.950,-5.950642552587727,True
31,Receive Response,2021-11-04 06:18:56.950,2021-11-04 06:18:56.950,-5.950642552587727,True
31,Archive,2021-11-04 07:18:56.950,2021-11-04 07:18:56.950,-5.950642552587727,True
32,Register Claim,2021-11-03 22:20:55.546,2021-11-03 22:20:55.546,-4.276666119016055,True
32,Decide High,2021-11-03 23:20:55.546,2021-11-03 23:20:55.546,-4.276666119016055,True
32,Insurance Check,2021-11-04 00:20:55.546,2021-11-04 00:20:55.546,-4.276666119016055,True
32,Prepare Questionaire,2021-11-04 01:20:55.546,2021-11-04 01:20:55.546,-4.276666119016055,True
32,Send Questionaire,2021-11-04 02:20:55.546,2021-11-04 02:20:55.546,-4.276666119016055,True
32,Medical Check,2021-11-04 03:20:55.546,2021-11-04 03:20:55.546,-4.276666119016055,True
32,Contact Hospital,2021-11-04 04:20:55.546,2021-11-04 04:20:55.546,-4.276666119016055,True
32,Prepare Not,2021-11-04 05:20:55.546,2021-11-04 05:20:55.546,-4.276666119016055,True
32,E-Mail,2021-11-04 06:20:55.546,2021-11-04 06:20:55.546,-4.276666119016055,True
32,Receive Response,2021-11-04 07:20:55.546,2021-11-04 07:20:55.546,-4.276666119016055,True
32,Archive,2021-11-04 08:20:55.546,2021-11-04 08:20:55.546,-4.276666119016055,True
33,Register Claim,2021-11-04 00:14:00.895,2021-11-04 00:14:00.895,-6.761572768804056,True
33,Prepare Questionaire,2021-11-04 01:14:00.895,2021-11-04 01:14:00.895,-6.761572768804056,True
33,Decide Low,2021-11-04 02:14:00.895,2021-11-04 02:14:00.895,-6.761572768804056,True
33,Low Ins check,2021-11-04 03:14:00.895,2021-11-04 03:14:00.895,-6.761572768804056,True
33,Low Med Check,2021-11-04 04:14:00.895,2021-11-04 04:14:00.895,-6.761572768804056,True
33,Low Claim Join,2021-11-04 05:14:00.895,2021-11-04 05:14:00.895,-6.761572768804056,True
33,Prepare Not,2021-11-04 06:14:00.895,2021-11-04 06:14:00.895,-6.761572768804056,True
33,E-Mail,2021-11-04 07:14:00.895,2021-11-04 07:14:00.895,-6.761572768804056,True
33,Send Questionaire,2021-11-04 08:14:00.895,2021-11-04 08:14:00.895,-6.761572768804056,True
33,Receive Response,2021-11-04 09:14:00.895,2021-11-04 09:14:00.895,-6.761572768804056,True
33,Archive,2021-11-04 10:14:00.895,2021-11-04 10:14:00.895,-6.761572768804056,True
34,Register Claim,2021-11-04 00:26:07.600,2021-11-04 00:26:07.600,-3.9889840465642745,True
34,Prepare Questionaire,2021-11-04 01:26:07.600,2021-11-04 01:26:07.600,-3.9889840465642745,True
34,Send Questionaire,2021-11-04 02:26:07.600,2021-11-04 02:26:07.600,-3.9889840465642745,True
34,Decide High,2021-11-04 03:26:07.600,2021-11-04 03:26:07.600,-3.9889840465642745,True
34,Insurance Check,2021-11-04 04:26:07.600,2021-11-04 04:26:07.600,-3.9889840465642745,True
34,Medical Check,2021-11-04 05:26:07.600,2021-11-04 05:26:07.600,-3.9889840465642745,True
34,Contact Hospital,2021-11-04 06:26:07.600,2021-11-04 06:26:07.600,-3.9889840465642745,True
34,Prepare Not,2021-11-04 07:26:07.600,2021-11-04 07:26:07.600,-3.9889840465642745,True
34,E-Mail,2021-11-04 08:26:07.600,2021-11-04 08:26:07.600,-3.9889840465642745,True
34,Receive Response,2021-11-04 09:26:07.600,2021-11-04 09:26:07.600,-3.9889840465642745,True
34,Archive,2021-11-04 10:26:07.600,2021-11-04 10:26:07.600,-3.9889840465642745,True
35,Register Claim,2021-11-04 01:25:29.618,2021-11-04 01:25:29.618,-4.68213122712422,True
35,Decide Low,2021-11-04 02:25:29.618,2021-11-04 02:25:29.618,-4.68213122712422,True
35,Low Med Check,2021-11-04 03:25:29.618,2021-11-04 03:25:29.618,-4.68213122712422,True
35,Prepare Questionaire,2021-11-04 04:25:29.618,2021-11-04 04:25:29.618,-4.68213122712422,True
35,Send Questionaire,2021-11-04 05:25:29.618,2021-11-04 05:25:29.618,-4.68213122712422,True
35,Low Ins check,2021-11-04 06:25:29.618,2021-11-04 06:25:29.618,-4.68213122712422,True
35,Low Claim Join,2021-11-04 07:25:29.618,2021-11-04 07:25:29.618,-4.68213122712422,True
35,Prepare Not,2021-11-04 08:25:29.618,2021-11-04 08:25:29.618,-4.68213122712422,True
35,Post,2021-11-04 09:25:29.618,2021-11-04 09:25:29.618,-4.68213122712422,True
35,Receive Response,2021-11-04 10:25:29.618,2021-11-04 10:25:29.618,-4.68213122712422,True
35,Archive,2021-11-04 11:25:29.618,2021-11-04 11:25:29.618,-4.68213122712422,True
36,Register Claim,2021-11-04 03:47:33.949,2021-11-04 03:47:33.949,-3.9889840465642745,True
36,Prepare Questionaire,2021-11-04 04:47:33.949,2021-11-04 04:47:33.949,-3.9889840465642745,True
36,Send Questionaire,2021-11-04 05:47:33.949,2021-11-04 05:47:33.949,-3.9889840465642745,True
36,Decide High,2021-11-04 06:47:33.949,2021-11-04 06:47:33.949,-3.9889840465642745,True
36,Insurance Check,2021-11-04 07:47:33.949,2021-11-04 07:47:33.949,-3.9889840465642745,True
36,Medical Check,2021-11-04 08:47:33.949,2021-11-04 08:47:33.949,-3.9889840465642745,True
36,Contact Hospital,2021-11-04 09:47:33.949,2021-11-04 09:47:33.949,-3.9889840465642745,True
36,Prepare Not,2021-11-04 10:47:33.949,2021-11-04 10:47:33.949,-3.9889840465642745,True
36,Post,2021-11-04 11:47:33.949,2021-11-04 11:47:33.949,-3.9889840465642745,True
36,Receive Response,2021-11-04 12:47:33.949,2021-11-04 12:47:33.949,-3.9889840465642745,True
36,Archive,2021-11-04 13:47:33.949,2021-11-04 13:47:33.949,-3.9889840465642745,True
37,Register Claim,2021-11-04 04:18:37.338,2021-11-04 04:18:37.338,-4.276666119016055,True
37,Decide High,2021-11-04 05:18:37.338,2021-11-04 05:18:37.338,-4.276666119016055,True
37,Insurance Check,2021-11-04 06:18:37.338,2021-11-04 06:18:37.338,-4.276666119016055,True
37,Prepare Questionaire,2021-11-04 07:18:37.338,2021-11-04 07:18:37.338,-4.276666119016055,True
37,Send Questionaire,2021-11-04 08:18:37.338,2021-11-04 08:18:37.338,-4.276666119016055,True
37,Medical Check,2021-11-04 09:18:37.338,2021-11-04 09:18:37.338,-4.276666119016055,True
37,Contact Hospital,2021-11-04 10:18:37.338,2021-11-04 10:18:37.338,-4.276666119016055,True
37,Prepare Not,2021-11-04 11:18:37.338,2021-11-04 11:18:37.338,-4.276666119016055,True
37,Phone,2021-11-04 12:18:37.338,2021-11-04 12:18:37.338,-4.276666119016055,True
37,Receive Response,2021-11-04 13:18:37.338,2021-11-04 13:18:37.338,-4.276666119016055,True
37,Archive,2021-11-04 14:18:37.338,2021-11-04 14:18:37.338,-4.276666119016055,True
38,Register Claim,2021-11-04 04:24:11.545,2021-11-04 04:24:11.545,-5.662960480135946,True
38,Decide High,2021-11-04 05:24:11.545,2021-11-04 05:24:11.545,-5.662960480135946,True
38,Insurance Check,2021-11-04 06:24:11.545,2021-11-04 06:24:11.545,-5.662960480135946,True
38,Medical Check,2021-11-04 07:24:11.545,2021-11-04 07:24:11.545,-5.662960480135946,True
38,Contact Hospital,2021-11-04 08:24:11.545,2021-11-04 08:24:11.545,-5.662960480135946,True
38,Prepare Questionaire,2021-11-04 09:24:11.545,2021-11-04 09:24:11.545,-5.662960480135946,True
38,Send Questionaire,2021-11-04 10:24:11.545,2021-11-04 10:24:11.545,-5.662960480135946,True
38,Prepare Not,2021-11-04 11:24:11.545,2021-11-04 11:24:11.545,-5.662960480135946,True
38,Phone,2021-11-04 12:24:11.545,2021-11-04 12:24:11.545,-5.662960480135946,True
38,Receive Response,2021-11-04 13:24:11.545,2021-11-04 13:24:11.545,-5.662960480135946,True
38,Archive,2021-11-04 14:24:11.545,2021-11-04 14:24:11.545,-5.662960480135946,True
39,Register Claim,2021-11-04 06:29:15.455,2021-11-04 06:29:15.455,-4.969813299576001,True
39,Decide High,2021-11-04 07:29:15.455,2021-11-04 07:29:15.455,-4.969813299576001,True
39,Insurance Check,2021-11-04 08:29:15.455,2021-11-04 08:29:15.455,-4.969813299576001,True
39,Medical Check,2021-11-04 09:29:15.455,2021-11-04 09:29:15.455,-4.969813299576001,True
39,Prepare Questionaire,2021-11-04 10:29:15.455,2021-11-04 10:29:15.455,-4.969813299576001,True
39,Send Questionaire,2021-11-04 11:29:15.455,2021-11-04 11:29:15.455,-4.969813299576001,True
39,Contact Hospital,2021-11-04 12:29:15.455,2021-11-04 12:29:15.455,-4.969813299576001,True
39,Prepare Not,2021-11-04 13:29:15.455,2021-11-04 13:29:15.455,-4.969813299576001,True
39,Post,2021-11-04 14:29:15.455,2021-11-04 14:29:15.455,-4.969813299576001,True
39,Receive Response,2021-11-04 15:29:15.455,2021-11-04 15:29:15.455,-4.969813299576001,True
39,Archive,2021-11-04 16:29:15.455,2021-11-04 16:29:15.455,-4.969813299576001,True
40,Register Claim,2021-11-04 08:12:38.594,2021-11-04 08:12:38.594,-3.9889840465642745,True
40,Prepare Questionaire,2021-11-04 09:12:38.594,2021-11-04 09:12:38.594,-3.9889840465642745,True
40,Send Questionaire,2021-11-04 10:12:38.594,2021-11-04 10:12:38.594,-3.9889840465642745,True
40,Decide High,2021-11-04 11:12:38.594,2021-11-04 11:12:38.594,-3.9889840465642745,True
40,Insurance Check,2021-11-04 12:12:38.594,2021-11-04 12:12:38.594,-3.9889840465642745,True
40,Medical Check,2021-11-04 13:12:38.594,2021-11-04 13:12:38.594,-3.9889840465642745,True
40,Contact Hospital,2021-11-04 14:12:38.594,2021-11-04 14:12:38.594,-3.9889840465642745,True
40,Prepare Not,2021-11-04 15:12:38.594,2021-11-04 15:12:38.594,-3.9889840465642745,True
40,Phone,2021-11-04 16:12:38.594,2021-11-04 16:12:38.594,-3.9889840465642745,True
40,Receive Response,2021-11-04 17:12:38.594,2021-11-04 17:12:38.594,-3.9889840465642745,True
40,Archive,2021-11-04 18:12:38.594,2021-11-04 18:12:38.594,-3.9889840465642745,True
41,Register Claim,2021-11-04 10:31:54.258,2021-11-04 10:31:54.258,-3.9889840465642745,True
41,Prepare Questionaire,2021-11-04 11:31:54.258,2021-11-04 11:31:54.258,-3.9889840465642745,True
41,Send Questionaire,2021-11-04 12:31:54.258,2021-11-04 12:31:54.258,-3.9889840465642745,True
41,Decide High,2021-11-04 13:31:54.258,2021-11-04 13:31:54.258,-3.9889840465642745,True
41,Insurance Check,2021-11-04 14:31:54.258,2021-11-04 14:31:54.258,-3.9889840465642745,True
41,Medical Check,2021-11-04 15:31:54.258,2021-11-04 15:31:54.258,-3.9889840465642745,True
41,Contact Hospital,2021-11-04 16:31:54.258,2021-11-04 16:31:54.258,-3.9889840465642745,True
41,Prepare Not,2021-11-04 17:31:54.258,2021-11-04 17:31:54.258,-3.9889840465642745,True
41,E-Mail,2021-11-04 18:31:54.258,2021-11-04 18:31:54.258,-3.9889840465642745,True
41,Receive Response,2021-11-04 19:31:54.258,2021-11-04 19:31:54.258,-3.9889840465642745,True
41,Archive,2021-11-04 20:31:54.258,2021-11-04 20:31:54.258,-3.9889840465642745,True
42,Register Claim,2021-11-04 10:58:55.372,2021-11-04 10:58:55.372,-6.473890696352275,True
42,Decide Low,2021-11-04 11:58:55.372,2021-11-04 11:58:55.372,-6.473890696352275,True
42,Prepare Questionaire,2021-11-04 12:58:55.372,2021-11-04 12:58:55.372,-6.473890696352275,True
42,Low Med Check,2021-11-04 13:58:55.372,2021-11-04 13:58:55.372,-6.473890696352275,True
42,Low Ins check,2021-11-04 14:58:55.372,2021-11-04 14:58:55.372,-6.473890696352275,True
42,Low Claim Join,2021-11-04 15:58:55.372,2021-11-04 15:58:55.372,-6.473890696352275,True
42,Send Questionaire,2021-11-04 16:58:55.372,2021-11-04 16:58:55.372,-6.473890696352275,True
42,Prepare Not,2021-11-04 17:58:55.372,2021-11-04 17:58:55.372,-6.473890696352275,True
42,Phone,2021-11-04 18:58:55.372,2021-11-04 18:58:55.372,-6.473890696352275,True
42,Receive Response,2021-11-04 19:58:55.372,2021-11-04 19:58:55.372,-6.473890696352275,True
42,Archive,2021-11-04 20:58:55.372,2021-11-04 20:58:55.372,-6.473890696352275,True
43,Register Claim,2021-11-04 12:16:23.009,2021-11-04 12:16:23.009,-6.068425588244111,True
43,Prepare Questionaire,2021-11-04 13:16:23.009,2021-11-04 13:16:23.009,-6.068425588244111,True
43,Decide High,2021-11-04 14:16:23.009,2021-11-04 14:16:23.009,-6.068425588244111,True
43,Insurance Check,2021-11-04 15:16:23.009,2021-11-04 15:16:23.009,-6.068425588244111,True
43,Medical Check,2021-11-04 16:16:23.009,2021-11-04 16:16:23.009,-6.068425588244111,True
43,Contact Hospital,2021-11-04 17:16:23.009,2021-11-04 17:16:23.009,-6.068425588244111,True
43,Send Questionaire,2021-11-04 18:16:23.009,2021-11-04 18:16:23.009,-6.068425588244111,True
43,Prepare Not,2021-11-04 19:16:23.009,2021-11-04 19:16:23.009,-6.068425588244111,True
43,Post,2021-11-04 20:16:23.009,2021-11-04 20:16:23.009,-6.068425588244111,True
43,Receive Response,2021-11-04 21:16:23.009,2021-11-04 21:16:23.009,-6.068425588244111,True
43,Archive,2021-11-04 22:16:23.009,2021-11-04 22:16:23.009,-6.068425588244111,True
44,Register Claim,2021-11-04 12:34:29.236,2021-11-04 12:34:29.236,-3.9889840465642745,True
44,Prepare Questionaire,2021-11-04 13:34:29.236,2021-11-04 13:34:29.236,-3.9889840465642745,True
44,Decide High,2021-11-04 14:34:29.236,2021-11-04 14:34:29.236,-3.9889840465642745,True
44,Send Questionaire,2021-11-04 15:34:29.236,2021-11-04 15:34:29.236,-3.9889840465642745,True
44,Insurance Check,2021-11-04 16:34:29.236,2021-11-04 16:34:29.236,-3.9889840465642745,True
44,Medical Check,2021-11-04 17:34:29.236,2021-11-04 17:34:29.236,-3.9889840465642745,True
44,Contact Hospital,2021-11-04 18:34:29.236,2021-11-04 18:34:29.236,-3.9889840465642745,True
44,Prepare Not,2021-11-04 19:34:29.236,2021-11-04 19:34:29.236,-3.9889840465642745,True
44,E-Mail,2021-11-04 20:34:29.236,2021-11-04 20:34:29.236,-3.9889840465642745,True
44,Receive Response,2021-11-04 21:34:29.236,2021-11-04 21:34:29.236,-3.9889840465642745,True
44,Archive,2021-11-04 22:34:29.236,2021-11-04 22:34:29.236,-3.9889840465642745,True
45,Register Claim,2021-11-04 12:42:43.894,2021-11-04 12:42:43.894,-5.78074351579233,True
45,Prepare Questionaire,2021-11-04 13:42:43.894,2021-11-04 13:42:43.894,-5.78074351579233,True
45,Decide Low,2021-11-04 14:42:43.894,2021-11-04 14:42:43.894,-5.78074351579233,True
45,Low Med Check,2021-11-04 15:42:43.894,2021-11-04 15:42:43.894,-5.78074351579233,True
45,Low Ins check,2021-11-04 16:42:43.894,2021-11-04 16:42:43.894,-5.78074351579233,True
45,Send Questionaire,2021-11-04 17:42:43.894,2021-11-04 17:42:43.894,-5.78074351579233,True
45,Low Claim Join,2021-11-04 18:42:43.894,2021-11-04 18:42:43.894,-5.78074351579233,True
45,Prepare Not,2021-11-04 19:42:43.894,2021-11-04 19:42:43.894,-5.78074351579233,True
45,Phone,2021-11-04 20:42:43.894,2021-11-04 20:42:43.894,-5.78074351579233,True
45,Receive Response,2021-11-04 21:42:43.894,2021-11-04 21:42:43.894,-5.78074351579233,True
45,Archive,2021-11-04 22:42:43.894,2021-11-04 22:42:43.894,-5.78074351579233,True
